ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Customer_Tenure_Days,Web_Conversion_Rate,Income_Group,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Cluster_Name,PCA1,PCA2,Segment
7059,1963,Graduate,Partner,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,51,0,1,1495,18,1,188,3.0,High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.7035695760512444,-1.377864186735618,Affluent Loyalists
2815,1975,Graduate,Partner,33183.0,1,0,2014-02-24,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,0,39,1,2,120,7,0,310,0.5714285714285714,Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.6058248317075208,-0.14300295878883093,Budget Families
2416,1969,Postgraduate,Alone,66582.0,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,45,0,1,1288,19,0,303,2.0,Mid-High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.003489923616093,-1.1903198037551541,Affluent Loyalists
7999,1955,Postgraduate,Partner,75261.0,0,0,2013-04-23,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,1,59,0,1,1743,16,2,617,2.5,High,4,3,4,11,Champions,2,Cluster 2 - VIP Champions,3.1117291374251663,-1.4399710530988712,VIP Champions
9213,1970,Graduate,Alone,31880.0,1,0,2012-10-31,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,44,1,2,15,3,0,791,0.125,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.298208670826911,-1.069230675518222,Budget Families
9697,1951,Graduate,Partner,53790.0,0,2,2014-03-06,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,63,2,3,542,17,0,300,1.1666666666666667,Mid-High,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.030079309538666835,1.5856051540631806,Deal-Seeking Families
3916,1971,Postgraduate,Partner,49269.0,1,0,2012-08-15,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,43,1,2,890,22,0,868,1.0,Mid-Low,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,1.013953486028418,1.059828372268982,Deal-Seeking Families
2021,1975,Graduate,Partner,61456.0,0,1,2013-03-27,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,0,39,1,2,1388,29,0,644,1.5,Mid-High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.9379107771640753,1.4246241255337109,Affluent Loyalists
1581,1980,Graduate,Partner,37406.0,1,0,2013-10-10,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,1,34,1,2,17,3,0,447,0.125,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.1828202020662415,-1.070448390527741,Budget Families
564,1981,Postgraduate,Partner,56937.0,1,0,2012-08-04,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,1,33,1,2,906,23,1,879,1.3333333333333333,Mid-High,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,2.081289393299004,2.4389536781281342,Deal-Seeking Families
6619,1978,Graduate,Partner,38415.0,1,1,2013-01-02,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,36,2,3,44,4,0,728,0.14285714285714285,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.4382462830040468,0.020656044697093683,Budget Families
9081,1988,Graduate,Alone,20518.0,1,0,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,26,1,2,25,4,0,227,0.2,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.3103322791169907,-1.0155334694410747,Budget Families
178,1956,Graduate,Partner,62503.0,0,1,2013-02-18,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,58,1,2,973,22,0,681,1.6,Mid-High,3,4,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.4375187607337168,1.5397466799536708,Deal-Seeking Families
916,1972,Postgraduate,Alone,41644.0,1,1,2014-05-09,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,42,2,3,31,4,0,236,0.3333333333333333,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.3860521119459506,0.008332751025244481,Budget Families
5512,1977,Postgraduate,Partner,55842.0,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,37,1,2,518,16,0,222,1.4,Mid-High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.22578907222147265,0.12418753197554296,Deal-Seeking Families
8970,1972,Postgraduate,Partner,62010.0,0,1,2012-10-23,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,42,1,2,530,15,0,799,1.2,Mid-High,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.2873035422801752,1.1001002324100282,Deal-Seeking Families
10581,1977,Graduate,Partner,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,37,1,2,506,14,0,791,0.875,Mid-Low,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.02224460776749375,2.3217313864258387,Deal-Seeking Families
5300,1973,Postgraduate,Partner,38961.0,1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,41,1,2,70,5,0,366,0.2857142857142857,Mid-Low,2,1,2,5,At Risk,0,Cluster 0 - Budget Families,-1.7204325872622865,-0.856679782741744,Budget Families
5154,1972,Postgraduate,Alone,37760.0,1,0,2013-08-11,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,42,1,2,54,5,0,507,0.3333333333333333,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.9005022747174074,-0.8554367369468008,Budget Families
8346,1974,Graduate,Alone,32233.0,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,1,40,1,2,296,10,1,864,0.6666666666666666,Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-0.4292244267049464,-0.06142186634718796,Budget Families
1676,1975,Graduate,Partner,43057.0,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,39,1,2,266,11,0,427,0.8,Mid-Low,3,2,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.79316298407001,0.6947677192552536,Deal-Seeking Families
9286,1960,Postgraduate,Partner,83151.0,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,54,0,1,747,18,0,812,1.6666666666666667,High,1,3,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,2.359220975630189,-0.7735954767572845,Affluent Loyalists
2426,1964,Postgraduate,Alone,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,1,50,0,1,895,28,0,838,1.6666666666666667,High,3,4,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,3.1441773144921528,-0.5164335879145169,Affluent Loyalists
5172,1976,Postgraduate,Partner,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,38,1,2,1053,15,0,412,0.42857142857142855,Mid-High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,0.8471261213178267,-0.14985263061889595,Affluent Loyalists
5562,1974,Graduate,Partner,60093.0,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,40,1,2,735,19,0,553,1.1666666666666667,Mid-High,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.8036491867515159,0.6025269731076821,Deal-Seeking Families
3436,1969,Graduate,Partner,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,45,1,2,20,4,0,339,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.5945649023982407,-1.0243826901997524,Budget Families
3921,1952,Undergraduate,Alone,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,62,0,1,205,9,0,794,0.5,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.9900838628679594,-1.0963241663954644,Budget Families
3403,1958,Postgraduate,Partner,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,56,1,2,2092,19,0,828,0.3333333333333333,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,2.055711537947675,-0.23236732965701457,Affluent Loyalists
22,1976,Graduate,Alone,46310.0,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,38,1,2,309,12,0,758,0.75,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.49787073013856226,0.2916463234222023,Budget Families
10965,1955,Graduate,Partner,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,59,0,1,1722,21,1,677,0.5,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.699464729437977,-1.282904672434553,Affluent Loyalists
9426,1964,Postgraduate,Alone,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,50,1,2,900,11,0,718,0.25,Mid-High,1,2,3,6,At Risk,3,Cluster 3 - Deal-Seeking Families,0.346349408889194,0.3809917013779828,Deal-Seeking Families
6605,1944,Postgraduate,Alone,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,70,0,1,682,19,1,399,1.2857142857142858,Mid-High,1,4,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.9195380288769905,-0.4143527931629367,Affluent Loyalists
3136,1962,Postgraduate,Alone,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,52,1,2,663,19,0,627,1.0,Mid-High,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.6298170096975443,0.6907831983963583,Deal-Seeking Families
8737,1978,Graduate,Alone,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,36,1,2,43,5,0,270,0.6666666666666666,Mid-High,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-1.5500007291400817,-0.8804966344596572,Budget Families
11088,1971,Postgraduate,Partner,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,43,1,2,1816,17,0,619,0.6666666666666666,High,1,3,4,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,2.5431897536028862,-0.34229192508962697,Affluent Loyalists
716,1949,Postgraduate,Partner,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,65,1,2,976,24,0,223,2.0,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.0355362999416804,0.9367256248914813,Affluent Loyalists
466,1944,Graduate,Partner,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,70,0,1,746,20,0,637,2.0,Mid-High,4,4,3,11,Champions,1,Cluster 1 - Affluent Loyalists,1.1349789505236236,-0.8704650926293432,Affluent Loyalists
9135,1950,Graduate,Partner,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,64,2,3,64,4,0,877,0.125,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.5098931831919975,0.024579997267730882,Budget Families
10623,1961,Postgraduate,Partner,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,53,1,2,32,4,0,411,0.2,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-1.887800080893895,-1.0561574812787677,Budget Families
8151,1990,Undergraduate,Partner,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,24,0,1,263,8,0,732,0.5,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.1093934857203007,-1.1668179403452692,Budget Families
5140,1985,Postgraduate,Partner,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,29,1,2,1445,19,0,859,0.5,Mid-High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.2214390936698536,0.1233554199136008,Affluent Loyalists
10160,1956,Postgraduate,Partner,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,58,1,2,46,4,0,558,0.2,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-1.815902348787823,-1.036968475253121,Budget Families
4945,1953,Graduate,Alone,53653.0,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,61,0,1,1210,26,0,784,1.6666666666666667,Mid-High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.4471284897909595,0.5231606038829456,Affluent Loyalists
10584,1976,Graduate,Partner,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,38,1,2,945,23,0,394,1.6666666666666667,Mid-High,1,4,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,2.250865740263199,0.02017261292424589,Affluent Loyalists
6071,1989,Graduate,Alone,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,25,0,1,1157,21,0,530,3.0,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.301148143317339,-0.992597278168995,Affluent Loyalists
3386,1992,Graduate,Partner,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,22,0,1,137,7,0,558,0.2857142857142857,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.269648767008428,-1.4514351753807675,Budget Families
8939,1959,Graduate,Alone,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,55,1,2,730,19,0,745,1.0,Mid-High,3,4,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.5186797062858131,1.791449855913698,Deal-Seeking Families
9925,1981,Postgraduate,Partner,39665.0,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,0,33,1,2,216,9,1,585,0.5714285714285714,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.6363000432637632,0.029913624814395613,Budget Families
4320,1979,Graduate,Alone,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,35,1,2,943,22,0,643,2.0,Mid-High,4,4,3,11,Champions,1,Cluster 1 - Affluent Loyalists,1.3230197055800839,0.11933595967238524,Affluent Loyalists
5389,1964,Graduate,Partner,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,50,2,3,347,13,1,437,0.8571428571428571,Mid-Low,1,3,2,6,At Risk,3,Cluster 3 - Deal-Seeking Families,-0.221043196291752,1.0742476725835117,Deal-Seeking Families
6036,1959,Postgraduate,Partner,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,55,0,1,1924,18,1,289,5.0,High,1,3,4,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,3.30641873094834,-1.1029669596092575,Affluent Loyalists
182,1946,Postgraduate,Partner,44124.0,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,68,1,2,397,13,0,599,0.75,Mid-Low,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.3103082065115833,1.045334766708171,Deal-Seeking Families
203,1975,Postgraduate,Alone,81169.0,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,39,0,1,2089,21,0,626,2.5,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,3.232724426308917,-0.7671821880981786,Affluent Loyalists
11025,1961,Graduate,Partner,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,53,2,3,138,7,0,696,0.375,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.8929136855880668,1.0963753697658756,Budget Families
10203,1990,Graduate,Alone,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,24,1,2,42,4,0,549,0.14285714285714285,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.3225585734813956,-1.0086590546763643,Budget Families
4607,1959,Graduate,Partner,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,55,0,1,777,16,0,495,2.0,High,4,3,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.3189477746159892,-0.9901011936101876,Affluent Loyalists
3711,1944,Postgraduate,Partner,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,70,0,1,1902,19,2,305,2.0,High,4,4,4,12,Champions,2,Cluster 2 - VIP Champions,3.21013012859672,-1.2128572897619763,VIP Champions
3696,1965,Graduate,Alone,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,49,2,3,52,5,0,338,0.2857142857142857,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.417255758320876,0.18560345367611641,Budget Families
2532,1987,Postgraduate,Alone,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,27,0,1,1651,12,1,305,0.4,High,1,2,4,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.7739372080047904,-1.6689786362560664,Affluent Loyalists
9214,1991,Graduate,Partner,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,23,0,1,358,12,0,502,1.0,Mid-Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-0.28699610348566956,-0.9048919260121656,Budget Families
4943,1953,Graduate,Partner,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,61,0,1,1727,15,2,822,0.3333333333333333,High,2,3,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,2.3180494948461257,-1.8621283315962118,VIP Champions
35,1987,Graduate,Partner,25545.0,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,27,1,2,210,7,0,844,0.3333333333333333,Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.6583000516418474,-0.06406512438342372,Budget Families
2258,1986,Graduate,Partner,32880.0,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,28,1,2,42,4,0,757,0.125,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.183932539815743,-1.0132973790916353,Budget Families
4322,1958,Postgraduate,Partner,77863.0,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,56,0,1,1291,19,0,399,2.0,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,2.0295728479427617,-0.933958781997258,Affluent Loyalists
713,1977,Postgraduate,Partner,50353.0,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,37,0,1,442,14,0,206,1.3333333333333333,Mid-Low,2,3,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.3749251140509419,-0.9944402109604128,Affluent Loyalists
4702,1964,Graduate,Alone,61839.0,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,50,0,1,1895,16,0,871,0.5,Mid-High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.398474792147547,-1.0483561496362865,Affluent Loyalists
3281,1960,Postgraduate,Partner,49154.0,1,1,2013-11-03,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,54,2,3,411,13,0,423,0.6666666666666666,Mid-Low,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.9569500289697902,2.1664134455001083,Deal-Seeking Families
702,1975,Undergraduate,Alone,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,39,1,2,521,15,0,684,0.8,Mid-Low,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.10305112030938848,0.8160868219968077,Deal-Seeking Families
2004,1969,Graduate,Alone,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,45,1,2,1168,16,0,469,4.0,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.5791281230071141,-0.3391698354955894,Affluent Loyalists
4769,1977,Postgraduate,Partner,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,37,2,3,493,16,1,196,1.1428571428571428,Mid-High,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.4198073555268918,2.9087994458131443,Deal-Seeking Families
4437,1962,Graduate,Partner,65316.0,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,52,2,3,260,10,0,616,0.75,Mid-High,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-0.8359966653382127,0.4359888650158548,Budget Families
8724,1982,Graduate,Alone,28567.0,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,32,1,2,46,5,0,562,0.3333333333333333,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.1108815145077213,-0.4745246536870658,Budget Families
10741,1951,Postgraduate,Partner,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,1,2,319,12,0,629,0.8571428571428571,Mid-Low,2,2,2,6,At Risk,3,Cluster 3 - Deal-Seeking Families,-0.5073224154769156,1.0242202126176185,Deal-Seeking Families
1991,1967,Graduate,Partner,44931.0,0,1,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,47,1,2,96,6,0,347,0.4,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.5257352541264533,-0.8599918017576834,Budget Families
6931,1967,Graduate,Alone,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1,47,0,1,1062,15,1,319,2.0,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.1247919699731206,-0.7326373366939031,Affluent Loyalists
11096,1952,Undergraduate,Partner,57247.0,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,62,1,2,232,10,0,510,1.0,Mid-High,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-0.9276863781431283,-0.36162414478737576,Budget Families
304,1981,Postgraduate,Alone,22944.0,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,33,1,2,76,6,0,373,0.42857142857142855,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-2.0400768326735728,0.07703607535671124,Budget Families
3665,1977,Undergraduate,Partner,25315.0,1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,37,1,2,54,6,0,419,0.375,Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-2.011760520073223,0.06705511007003907,Budget Families
10591,1969,Graduate,Alone,43638.0,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,45,1,2,201,9,0,877,0.5714285714285714,Mid-Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.0639566230189748,-0.1018507013550553,Budget Families
5036,1984,Postgraduate,Alone,42710.0,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,30,1,2,406,12,0,763,0.6666666666666666,Mid-Low,3,2,3,8,Potential Loyalists,0,Cluster 0 - Budget Families,-0.16926848525696533,-0.0335090739923817,Budget Families
5547,1982,Postgraduate,Partner,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,32,0,1,1919,19,2,511,2.3333333333333335,High,4,4,4,12,Champions,2,Cluster 2 - VIP Champions,3.8452963992224802,-1.0856589335314037,VIP Champions
7822,1976,Graduate,Partner,54058.0,0,1,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,38,1,2,662,18,0,575,1.3333333333333333,Mid-High,2,3,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.7794934030885836,0.12713692485869035,Affluent Loyalists
8541,1990,Undergraduate,Partner,24683.0,1,0,2014-03-08,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,24,1,2,41,6,0,298,0.4,Low,1,2,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.1244473550308056,-0.42406749101761015,Budget Families
10955,1964,Graduate,Alone,85620.0,0,0,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,1,50,0,1,1600,13,0,358,3.0,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.080574016428568,-1.2513192983574462,Affluent Loyalists
4368,1980,Graduate,Partner,47850.0,1,0,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,34,1,2,134,7,0,393,0.5,Mid-Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.3894094184800088,-0.656766005370632,Budget Families
9671,1968,Graduate,Partner,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,1,46,2,3,69,6,1,339,0.375,Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-1.9861145779283529,0.830095403971718,Budget Families
2256,1973,Postgraduate,Partner,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,41,2,3,21,4,0,277,0.16666666666666666,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.6956019503051336,0.0022063964175454234,Budget Families
